id,member_id,loan_amnt,funded_amnt,term,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,zip_code,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,effective_int_rate,application_type,disbursement_method,annual_inc_joint,dti_joint,verified_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,mtg_payment,housing_payment,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog
"133713664","150869547","26000.0","7650.0","36","6.83","1.88","0.83","800.79","A","A3","Flight Attendant","10+ years","RENT","90000.0","Not Verified","06-17-2018 15:09:58","07-17-2018 18:00:00","06-17-2018 18:00:00","06-16-2018 06:17:08","06-17-2018 15:12:22","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=133713664"," ","Debt consolidation","Debt consolidation","223xx","VA","","0","2","1042","100.0","84.2","10.04","1","0.0","05-15-1993 17:00:00","690","694","0","22"," "," "," ","135","0","13","0","14688","11286.0","30.4","6600","23","10000","19"," ","f","","0","1","0","1","0","22","13","0","19","47100","14688","1130","7","2","2","95","1","0","0","3","39","11","301","19","37100","11","12","0","6.83","INDIVIDUAL","CASH"," "," "," ","0","1","0","0","26","3402.0","34.0","0","2","3072.0","31.2","0","2","0","0","633"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135159189","153434169","22000.0","3200.0","36","20.39","11.46","1.37","821.98","D","D4","Registered Nurse","3 years","RENT","58000.0","Not Verified","06-15-2018 14:49:33","07-18-2018 10:00:00","06-18-2018 10:00:00","06-14-2018 13:23:20","06-18-2018 09:50:43","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135159189"," ","Debt consolidation","Debt consolidation","750xx","TX","","0","6","4447","50.0","75.8","22.02","0","0.0","01-13-2008 16:00:00","665","669","1","24"," ","5","36","9","1","14","0","115395","17968.0","71.0","18400","42","91472","18"," ","f","","0","2","0","0","0","24","14","3","9","116772","115395","8243","10","6","6","90","0","0","0","23","125","8","111","9","25300","8","9","0","19.75","INDIVIDUAL","CASH"," "," "," ","0","5","1","2","9","97427.0","97.7","2","4","5790.0","89.0","0","3","3","0","750"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135446310","153700171","24000.0","5025.0","36","11.05","3.95","0.97","786.3","B","B4","rural carrier","10+ years","MORTGAGE","70000.0","Not Verified","06-18-2018 09:18:53","07-18-2018 10:00:00","06-18-2018 10:00:00","06-18-2018 08:54:01","06-18-2018 09:41:34","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135446310"," ","Credit card refinancing","Credit card refinancing","378xx","TN","","0","8","39143","11.1","45.4","25.22","0","0.0","12-17-1995 16:00:00","695","699","0","62"," ","5","62","4","2","20","0","49071","38696.0","37.1","71700","39","18500","27"," ","f","","0","0","0","0","0","null","20","4","4","122900","49071","2454","12","5","9","97","0","0","0","10","139","10","270","4","104400","10","19","0","10.99","INDIVIDUAL","CASH"," "," "," ","2","1","1","2","4","10375.0","56.1","3","6","10244.0","39.9","3","1","2","0","785"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135155941","153437994","30000.0","10875.0","36","14.52","7.40","1.15","1032.93","C","C3","Account sales rep","10+ years","RENT","65000.0","Source Verified","06-17-2018 08:35:28","07-18-2018 06:00:00","06-18-2018 06:00:00","06-14-2018 15:52:25","06-17-2018 21:51:59","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135155941"," ","Debt consolidation","Debt consolidation","957xx","CA","","0","1","1333","100.0","88.7","18.91","0","0.0","01-13-2011 16:00:00","660","664","0"," ","108","18"," ","73","0","8","1","37852","17074.0","82.1","11800","10","30471","8"," ","f","","1","0","0","0","0","null","8","1","4","51271","37852","4732","4","4","4","100","0","0","0","2","69","7","89","4","20800","7","7","0","14.26","INDIVIDUAL","CASH"," "," "," ","1","1","0","0","27","20778.0","68.2","1","1","3875.0","73.8","0","0","0","0","1700"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135122881","153416866","36000.0","16575.0","36","6.83","1.88","0.83","1108.78","A","A3","Pricing Analyst","3 years","RENT","73500.0","Not Verified","06-14-2018 11:55:15","07-14-2018 14:00:00","06-14-2018 14:00:00","06-14-2018 11:53:39","06-14-2018 11:57:31","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135122881"," ","Other","Other","606xx","IL","","0","3","37674","0.0","10.3","19.12","0","0.0","10-13-2005 17:00:00","755","759","1"," "," ","3"," ","3","0","10","0","110690","4326.0","10.3","42000","24","113251","5"," ","f","","0","0","0","0","0","null","10","2","3","155251","110690","11069","5","3","4","100","0","0","0","19","152","3","62","3","42000","3","4","0","6.83","INDIVIDUAL","CASH"," "," "," ","1","6","1","1","12","106364.0","91.7","1","2","3957.0","53.2","1","0","1","0","650"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135248860","153501059","40000.0","19950.0","36","8.08","1.88","0.83","1254.94","A","A5","Senior Analyst","1 year","MORTGAGE","100000.0","Source Verified","06-15-2018 08:02:45","07-15-2018 10:00:00","06-15-2018 10:00:00","06-15-2018 07:56:15","06-15-2018 08:52:45","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135248860"," ","Debt consolidation","Debt consolidation","770xx","TX","","0","2","9075","50.0","75.5","19.96","0","0.0","03-14-1990 16:00:00","750","754","0"," "," ","10"," ","56","1","9","0","65706","30734.0","64.7","37000","12","61094","5"," ","f","","0","0","0","0","0","null","9","1","9","353394","307524","34169","2","2","2","100","0","0","0","6","82","3","339","21","47500","3","4","0","8.08","INDIVIDUAL","CASH"," "," "," ","0","4","0","0","45","34972.0","57.2","0","1","18065.0","60.5","0","0","2","1889.17","1889"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135160408","153420432","25000.0","4250.0","36","8.08","1.88","0.83","784.34","A","A5","Financial Analyst","10+ years","RENT","120000.0","Not Verified","06-18-2018 07:34:49","07-18-2018 10:00:00","06-18-2018 10:00:00","06-14-2018 14:14:26","06-18-2018 07:37:25","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135160408"," ","Credit card refinancing","Credit card refinancing","941xx","CA","","0","5","67180","0.0","22.6","27.48","0","0.0","02-13-2007 16:00:00","770","774","0"," "," ","22"," ","2","0","21","0","97515","19620.0","20.6","86800","30","116252","22"," ","f","","0","0","0","0","0","null","21","4","1","211652","97515","5132","15","5","13","100","0","0","0","8","126","5","136","2","95400","5","17","0","8.08","INDIVIDUAL","CASH"," "," "," ","3","4","1","2","1","77895.0","42.4","3","3","7096.0","29.5","1","4","0","0","1034"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135212885","153485038","35500.0","14750.0","36","5.31","1.88","0.83","1068.92","A","A1","Branch Chief","10+ years","OWN","150000.0","Not Verified","06-14-2018 21:49:59","07-15-2018 10:00:00","06-15-2018 10:00:00","06-14-2018 21:40:27","06-15-2018 08:08:35","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135212885"," ","Credit card refinancing","Credit card refinancing","208xx","MD","","0","2","510","100.0","99.3","19.04","0","0.0","04-14-2002 17:00:00","690","694","0"," "," ","10"," ","32","3","11","0","123327","105411.0","95.1","74500","18","37253","13"," ","f","","0","0","0","0","0","null","11","2","8","869853","811399","73764","6","6","6","100","0","0","0","2","84","8","194","8","110900","8","9","0","5.31","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","1","0","0","33","17916.0"," ","2","2","22692.0","95.1","0","0","1","4393.75"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"135351353","153593785","40000.0","18850.0","36","12.13","3.95","0.97","1331.06","B","B5","manager","10+ years","MORTGAGE","250000.0","Not Verified","06-15-2018 20:45:47","07-18-2018 10:00:00","06-18-2018 10:00:00","06-15-2018 20:38:43","06-18-2018 09:12:37","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135351353"," ","Home improvement","Home improvement","980xx","WA","","0","4","8509","0.0","10.4","5.53","1","0.0","02-15-2011 16:00:00","665","669","0","6"," ","24"," ","88","1","4","0","191103","175924.0","10.4","9500","7","30358","3"," ","f","","0","0","0","0","0","null","4","1","9","1317358","1247958","311990","1","1","1","66","0","0","0","3","73","2","88","9","184500","2","2","0","12.07","INDIVIDUAL","CASH"," "," "," ","0","1","0","1","24","15179.0","50.0","1","2","991.0","40.6","0","0","0","5637.5","5600"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135310219","153541574","35000.0","12950.0","36","6.83","1.88","0.83","1077.99","A","A3","Global Alliance Sales ","10+ years","MORTGAGE","275000.0","Not Verified","06-15-2018 14:02:01","07-15-2018 18:00:00","06-15-2018 18:00:00","06-15-2018 13:36:57","06-15-2018 14:42:45","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135310219"," ","Credit card refinancing","Credit card refinancing","020xx","MA","","0","11","19371","50.0","61.6","7.75","7","0.0","07-14-1997 17:00:00","685","689","0","9"," ","5","9","13","5","25","0","857028","150943.0","55.5","50400","89","683819","17","9","f","","0","6","0","0","0","23","25","2","4","1262219","1213975","48559","9","8","8","89","6","0","0","67","144","9","251","13","180900","9","11","0","6.83","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","13","2","9","4","706085.0","88.5","0","2","14287.0","77.1","0","5","2","3419.17","3200"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135089329","153185058","40000.0","17600.0","36","6.83","1.88","0.83","1231.98","A","A3","Strategic Account Executive ","2 years","MORTGAGE","250000.0","Source Verified","06-13-2018 14:12:45","07-13-2018 18:00:00","06-13-2018 18:00:00","06-13-2018 14:04:24","06-13-2018 14:42:16","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135089329"," ","Credit card refinancing","Credit card refinancing","282xx","NC","","0","7","33506","20.0","62.9","16.43","0","0.0","08-12-1996 17:00:00","705","709","1","40"," ","2","40","7","0","18","0","332346","56694.0","62.0","90200","49","283432","20"," ","f","","0","0","0","0","0","54","18","3","3","386440","332346","19550","13","7","10","89","0","0","0","28","262","7","249","7","91500","7","12","0","6.83","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","5","1","1","3","265299.0","88.7","2","6","23128.0","70.2","1","1","5","0","1250"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134637579","152627548","40000.0","16525.0","36","7.46","1.88","0.83","1243.52","A","A4","Senior Director of Business Development","2 years","RENT","200000.0","Not Verified","06-15-2018 09:51:08","07-15-2018 14:00:00","06-15-2018 14:00:00","06-03-2018 18:05:02","06-15-2018 10:04:02","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134637579"," ","Credit card refinancing","Credit card refinancing","100xx","NY","","0","3","60680","22.2","43.1","11.44","0","0.0","09-03-1984 17:00:00","735","739","1"," "," ","3"," ","3","0","13","0","58724","45920.0","43.1","106600","17","41640","13"," ","f","","0","0","0","0","0","null","13","1","3","148240","58724","4517","12","6","9","100","0","0","0","4","129","6","405","3","106600","6","9","0","7.46","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","4","0","0","31","12804.0","30.7","1","3","20359.0","39.6","0","0","1","0","1500"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135253359","153486509","40000.0","15925.0","36","5.31","1.88","0.83","1204.42","A","A1","RN II","6 years","MORTGAGE","135000.0","Source Verified","06-16-2018 01:22:17","07-17-2018 06:00:00","06-17-2018 06:00:00","06-15-2018 05:38:15","06-17-2018 02:19:18","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135253359"," ","Home improvement","Home improvement","209xx","MD","","0","4","66077","9.1","26.2","10.36","0","0.0","04-14-2003 17:00:00","750","754","0"," "," ","2"," ","6","3","21","0","35163","23423.0","20.7","89500","30","45709","22"," ","f","","0","1","0","0","0","null","21","4","6","541285","391965","18665","12","6","11","96","0","0","0","5","121","6","182","6","112900","6","19","0","5.31","INDIVIDUAL","CASH"," "," "," ","2","1","0","0","31","11740.0"," ","4","4","9000.0","20.7","2","0","1","2356.88","2700"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135120881","153413852","40000.0","15175.0","36","5.31","1.88","0.83","1204.42","A","A1","Sr. Visual Designer","< 1 year","RENT","130000.0","Not Verified","06-14-2018 18:10:43","07-15-2018 10:00:00","06-15-2018 10:00:00","06-14-2018 11:34:59","06-15-2018 07:54:48","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135120881"," ","Debt consolidation","Debt consolidation","900xx","CA","","0","0","14823","37.5","63.4","11.03","0","0.0","01-13-2006 16:00:00","715","719","0"," "," "," "," ","41","0","16","0","40800","29891.0","65.7","40500","21","28500","10"," ","f","","0","0","0","0","0","null","16","0","40","74000","40800","2720","8","5","8","100","0","0","0","11","149","6","68","40","45500","6","10","0","5.31","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","6","0","0","113","10909.0","38.3","0","0","10079.0","55.1","0","2","0","0","1244"," "," "," "," "," "," "," "," "," "," "," "," "," "
"133925354","151319515","30000.0","5100.0","36","10.56","3.95","0.97","975.93","B","B3","Executive Assistant","3 years","RENT","72000.0","Source Verified","06-18-2018 09:36:19","07-18-2018 10:00:00","06-18-2018 10:00:00","05-20-2018 07:34:28","06-18-2018 09:38:55","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=133925354"," ","Debt consolidation","Debt consolidation","606xx","IL","","0","1","5329","50.0","55.6","6.23","0","0.0","10-19-2000 17:00:00","660","664","1","77","73","4","77","28","1","6","1","8311","8311.0","40.1","12000","16","0","8","77","f","","1","1","0","0","0","77","6","0","13","20700","8311","1662","4","2","2","92","0","0","0","6","211","3","128","13","20700","3","5","0","10.50","INDIVIDUAL","CASH"," "," "," ","0","0","0","0","177","0.0"," ","0","1","3934.0","40.1","0","0","1","0","900"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135359191","153620664","40000.0","13675.0","36","16.46","7.40","1.15","1415.39","C","C5","Teacher Aide","3 years","MORTGAGE","5805.0","Verified","06-16-2018 07:42:16","07-18-2018 10:00:00","06-18-2018 10:00:00","06-16-2018 07:33:37","06-18-2018 09:20:13","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135359191"," ","Debt consolidation","Debt consolidation","134xx","NY","","0","1","245","100.0","99.0","173.71","0","0.0","09-15-1999 17:00:00","715","719","0"," "," "," "," ","137","1","6","0","38179","38179.0","86.0","24300","11","0","7"," ","f","","0","0","0","0","0","null","6","1","11","182287","154065","25678","4","2","2","100","0","0","0","3","152","4","225","11","44400","4","5","0","16.20","JOINT","CASH","105805.0","21.54","Verified","0","0","0","0","46","0.0"," ","1","1","12883.0","86.0","0","3","0","1232.63","1233","44455","695","699","09-15-2000 17:00:00","0","1","8","84.5","2","6","0","0"," "
"135347311","153588720","32000.0","5650.0","36","11.05","3.95","0.97","1048.4","B","B4","Operations Supervisor ","10+ years","MORTGAGE","90000.0","Source Verified","06-15-2018 19:51:41","07-18-2018 10:00:00","06-18-2018 10:00:00","06-15-2018 19:47:03","06-18-2018 07:38:19","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135347311"," ","Debt consolidation","Debt consolidation","531xx","WI","","0","13","7434","0.0","41.9","17.69","0","0.0","04-15-2007 17:00:00","700","704","3"," "," ","3"," ","10","1","11","0","71852","24877.0","58.5","12800","19","50534","11"," ","f","","0","0","0","0","0","null","11","3","5","248669","216292","19663","5","2","3","94","0","0","0","6","36","4","134","10","42500","4","7","1119","10.99","INDIVIDUAL","CASH"," "," "," ","1","2","2","4","5","46629.0","84.3","1","8","3072.0","63.8","0","0","11","1100.25","1100"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134918438","152989490","35000.0","7850.0","36","10.56","3.95","0.97","1138.58","B","B3","PRESIDENT","10+ years","MORTGAGE","122507.0","Verified","06-10-2018 06:48:18","07-18-2018 10:00:00","06-18-2018 10:00:00","06-10-2018 06:37:49","06-18-2018 07:08:08","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134918438"," ","Other","Other","190xx","PA","","0","2","300","0.0","0.0","9.8","0","0.0","05-09-1989 17:00:00","700","704","0","49"," ","17","49","18","0","4","0","28457","0.0","0.0","300","6","49882","3","57","f","","0","2","0","0","0","49","4","0","18","50182","28457","7114","2","0","1","100","0","0","0","3","48","0","349","18","300","0","1","0","10.50","INDIVIDUAL","CASH"," "," "," ","0","3","0","1","18","28457.0","57.0","0","1","0.0","56.7","1","0","0","0","2000"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135104631","153280440","30000.0","2100.0","36","15.49","7.40","1.15","1047.18","C","C4","Technical Engineer","6 years","RENT","95000.0","Source Verified","06-13-2018 19:50:08","07-18-2018 10:00:00","06-18-2018 10:00:00","06-13-2018 19:32:09","06-18-2018 09:13:51","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135104631"," ","Credit card refinancing","Credit card refinancing","917xx","CA","","0","8","25934","23.1","41.5","19.98","0","0.0","04-13-2010 17:00:00","675","679","0","35"," ","8"," ","3","0","19","0","57120","19612.0","38.8","44300","25","44161","17"," ","f","","0","0","0","0","0","null","19","5","3","94661","57120","3006","13","13","13","100","0","0","0","8","98","15","69","3","50500","15","15","0","15.23","INDIVIDUAL","CASH"," "," "," ","3","4","2","2","8","37508.0","84.9","3","6","4934.0","60.3","3","1","3","0","1700"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135403753","153667548","40000.0","5275.0","36","7.46","1.88","0.83","1243.52","A","A4","Salon owner","3 years","MORTGAGE","79000.0","Not Verified","06-17-2018 15:36:23","07-17-2018 18:00:00","06-17-2018 18:00:00","06-17-2018 15:27:35","06-17-2018 15:44:28","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135403753"," ","Debt consolidation","Debt consolidation","352xx","AL","","0","3","21068","0.0","19.0","18.0","0","0.0","08-16-2008 17:00:00","740","744","0","36"," ","1"," ","25","0","16","0","92235","22455.0","48.8","26000","26","68797","8"," ","f","","0","0","0","0","0","36","16","0","13","114797","92235","6149","5","1","4","100","0","0","0","18","118","3","117","13","46000","3","6","0","7.46","INDIVIDUAL","CASH"," "," "," ","0","10","0","2","17","69780.0","121.7","0","1","4932.0","70.6","3","2","2","0","450"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135312437","153544809","40000.0","4600.0","60","6.83","2.27","0.59","788.85","A","A3","Food Safety Manager ","10+ years","MORTGAGE","99000.0","Not Verified","06-15-2018 15:06:04","07-18-2018 10:00:00","06-18-2018 10:00:00","06-15-2018 14:42:19","06-18-2018 06:33:57","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135312437"," ","Credit card refinancing","Credit card refinancing","302xx","GA","","0","3","56021","0.0","7.3","23.2","0","0.0","07-14-1988 17:00:00","725","729","0","26"," ","4"," ","1","3","19","0","99952","21116.0","24.4","60400","37","74210","18"," ","f","","0","0","0","0","0","26","19","3","1","242714","172175","9062","10","4","8","94","0","0","0","16","155","6","359","1","86600","6","12","0","6.85","INDIVIDUAL","DIRECT_PAY"," "," "," ","3","6","2","2","2","78836.0","106.2","1","1","3617.0","62.2","0","5","1","495.83","495"," "," "," "," "," "," "," "," "," "," "," "," "," "
